HSN			SAN NICOLÁS DE LOS ARROYOS / MIGUEL COLOMBISE	Estación FFCC local	BUENOS AIRES	HEL	PUBLICO	NC	OK	27	-33.3589	-60.2494
HSP			HELIPUERTO / BUQUE SKANDI PATAGONIA	Campo Vega Pleyade (531929S-0674311W 530346S-0674649W 525444S-0680635W 525554S-0681826W)	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	HEL	PRIVADO	NC		36	-53.0765	-67.964
HSR			SANTA CRUZ / ESTANCIA SAN RAMÓN	Puerto Santa Cruz	SANTA CRUZ	HEL	PRIVADO	NC	OK	374	-50.303	-69.9177
HST			EL CORCOVADO / SANTA TERESITA		CHUBUT	HEL	PRIVADO	NC			-43.5386	-71.5405
HSW			HELIPLATAFORMA SWIBER PJW3000 – (HSW) - DRSU - PRIVADO NO CONTROLADO [** HLP CERRADO (CLSD) **]	Campo Vega Pleyade (531929S-0674311W 530346S-0674649W 525444S-0680635W 525554S-0681826W)	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	HEL	PRIVADO	NC		36	-53.0765	-67.964
HSX			HELIPLATAFORMA / BUQUE STENA DRILLMAX	Campo Vega Pleyade (531929S-0674311W 530346S-0674649W 525444S-0680635W 525554S-0681826W)	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	HEL	PRIVADO	NC		36	-53.0765	-67.964
HTA			CONCEPCIÓN DEL URUGUAY / HELIPUERTO TALITAS	Concepción del Uruguay	ENTRE RÍOS	HEL	PRIVADO	NC	OK	8	-32.5482	-58.2407
HTC			HELIPUERTO TIMBÚES / CENTRAL TÉRMICA		SANTA FÉ	HEL		NC			-32.5867	-60.7906
HTD			TANDIL / EA. LA PASCUALA	Tandil	BUENOS AIRES	HEL	PRIVADO	NC	OK	220	-37.3937	-58.9664
HTL			TRENQUE LAUQUEN / EA. LA CHACOTA	Trenque Lauquen	BUENOS AIRES	HEL	PRIVADO	NC	OK	90	-35.9133	-62.6417
HTS			EL TURBIO / ESTANCIA SANTA ANA	El Turbio	SANTA CRUZ	HEL	PRIVADO	NC	SIN IDENTIFICACION VISUAL	665	-51.6858	-71.9677
HUE			CARHUÉ	Carhué	BUENOS AIRES	AD	PRIVADO	NC	OK	110	-37.1939	-62.7814
HUG			HUANGUELÉN	Huanguelén	BUENOS AIRES	AD	PRIVADO	NC	OK	158	-37.0527	-61.9532
HUI			HUINCA RENANCÓ	Huinca Renancó	CÓRDOBA	AD	PUBLICO	NC	OK	180	-34.8204	-64.3741
HUM			HUMBOLDT / ESTABLECIMIENTO LA ADELITA	Humboldt	SANTA FÉ	AD	PRIVADO	NC	OK	50	-31.3899	-61.1426
HUP			GENERAL ALVEAR / UNIDAD PENITENCIARIA N° 30	General Alvear	BUENOS AIRES	HEL	PRIVADO	NC	CERRADO	55	-36.0444	-60.0167
HUU			25 DE MAYO / SATURNINO UNZUÉ	Estación FFCC	BUENOS AIRES	HEL	PRIVADO	NC	CERRADO	50	-35.4232	-60.1595
HVA			TIGRE / VILLA LA ÑATA	Estación FFCC Tigre	BUENOS AIRES	HEL	PRIVADO	NC	OK	3	-34.3752	-58.6558
HVM			VILLA MARTELLI / CITEFA	Zufriategui,Mansi y Gral. Paz	BUENOS AIRES	HEL	PRIVADO	NC	OK	17	-34.5577	-58.5055
HVP			HELIPLATAFORMA VEGA PLEYADE		TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	HEL		NC			-53.2836	-67.7458
HWG			BUQUE W. G. VESPUCCI	25 de Mayo 555 Piso 19-20 CABA	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	HEL	PRIVADO	NC	OK	28	-52.9	-66.8167
HYC			YACANTO DE CALAMUCHITA / ROCA VAL	Villa Yacanto	CÓRDOBA	HEL	PRIVADO	NC	OK	1050	-32.0598	-64.7804
IAA			INTENDENTE ALVEAR / AZCARATE IRASTORZA	Intendente Alvear	LA PAMPA	AD	PRIVADO	NC	OK	127	-35.1886	-63.6105
IAC	SASQ		LA QUIACA / DR. GUILLERMO EUGENIO SNOPEK	La Quiaca	JUJUY	AD	PUBLICO	NC	OK	3480	-22.162	-65.5721
IAL			INTENDENTE ALVEAR	Intendente Alvear	LA PAMPA	AD	PUBLICO	NC	OK	127	-35.2337	-63.5657
IBA			INÉS INDART / BELINGUERES AVIACIÓN	Salto	BUENOS AIRES	AD	PRIVADO	NC	OK	63	-34.2778	-60.5044
IBY			ISLAS DEL IBICUY	Islas de Ibicuy	ENTRE RÍOS	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	6	-33.7439	-58.681
ICO			COMODORO RIVADAVIA / 13 DE DICIEMBRE	Comodoro Rivadavia	CHUBUT	AD	PUBLICO	NC	OK	52	-45.9042	-67.5589
IGL			INGENIERO LUIGGI	Ingeniero Luiggi	LA PAMPA	AD	PUBLICO	NC	OK	193	-35.3555	-64.4753
IGU	SARI	IGR	CATARATAS DEL IGUAZÚ / MY. D. C. E. KRAUSE	Cataratas del Iguazú	MISIONES	AD	PUBLICO	C	OK	279	-25.7372	-54.4735
IJC	SAVJ	IGB	INGENIERO JACOBACCI / CABO F.A.A. H. R. BORDÓN	Ingeniero Jacobacci	RÍO NEGRO	AD	PUBLICO	NC	OK	892	-41.3211	-69.5761
ILD			CASILDA	Casilda	SANTA FÉ	AD	PUBLICO	NC	OK	77	-33.0624	-61.2097
ILM	SADQ		ÁREA MATERIAL QUILMES	Quilmes	BUENOS AIRES	AD	PRIVADO	NC	OK	2	-34.7064	-58.2446
IRA	SAEM		MIRAMAR / AERÓDROMO JUAN DOMINGO PERÓN	Miramar	BUENOS AIRES	AD	PUBLICO	NC	OK	13	-38.2261	-57.8708
IRI	SATI		BERNARDO DE YRIGOYEN	Bernardo de Irigoyen	MISIONES	AD	PUBLICO	NC	OK	815	-26.2817	-53.6726
ITO	SANO		CHILECITO / BRIG. MY. JUAN FACUNDO QUIROGA	Chilecito	LA RIOJA	AD	PUBLICO	NC	OK	945	-29.2233	-67.4394
IVB			ISLA VERDE / D. HÉCTOR BIONDI	Isla Verde	CÓRDOBA	AD	PUBLICO	NC	OK	118	-33.2467	-62.4154
IVL			ISLA VERDE / BIONDI	Isla Verde	CÓRDOBA	AD	PRIVADO	NC	OK	119	-33.2232	-62.4046
JAH			JUNÍN DE LOS ANDES / HOSTERÍA SAN HUBERTO	Junín de los Andes	NEUQUÉN	AD	PRIVADO	NC	OK	691	-39.7039	-71.17
JAR			JACINTO ARÁUZ	Jacinto Arauz	LA PAMPA	AD	PRIVADO	NC	OK	160	-38.066	-63.429
JBA			JUAN BAUTISTA ALBERDI	Juan Bautista Alberdi	BUENOS AIRES	AD	PRIVADO	NC		102	-34.4835	-61.9046
JCM			JUÁREZ CELMAN / BRIG. MY. JUAN IGNACIO SAN MARTÍN	Juárez Celman	CÓRDOBA	AD	PUBLICO	NC	OK	495	-31.2111	-64.1606
JDA			JARDÍN DE AMÉRICA	Jardín América	MISIONES	AD	PRIVADO	NC	OK	205	-27.0325	-55.1981
JES			JESÚS MARÍA	Jesús Maria	CÓRDOBA	AD	PUBLICO	NC	OK	530	-30.9883	-64.078
JGA			JOAQUÍN V. GONZÁLEZ / AGROPECUARIA RÍO JURAMENTO	Salta	SALTA	AD	PRIVADO	NC	OK	1184	-25.1866	-64.0814
JLA			JUNÍN DE LOS ANDES / SAN IGNACIO	Junín de los Andes	NEUQUÉN	AD	PRIVADO	NC	OK	691	-39.8456	-70.8654
JMB			TRES LOMAS	Tres Lomas	BUENOS AIRES	AD	PRIVADO	NC	OK	116	-36.443	-62.8793
JOC			JOVITA / ANTARES	Jovita	CÓRDOBA	AD	PRIVADO	NC	OK	154	-34.5319	-63.9606
JOR			SAN JORGE	San Jorge	SANTA FÉ	AD	PUBLICO	NC	OK	106	-31.8828	-61.8433
JRZ	SAZJ		JUÁREZ	Benito Juárez	BUENOS AIRES	AD	PUBLICO	NC	OK	212	-37.7061	-59.7919
JSM	SAWS	JSM	JOSÉ DE SAN MARTÍN	José de San Martín	CHUBUT	AD	PUBLICO	NC	OK	734	-44.0472	-70.4464
JUA	SANU	UAQ	SAN JUAN / DOMINGO FAUSTINO SARMIENTO	San Juan	SAN JUAN	AD	PUBLICO	C	OK	597	-31.5714	-68.4183
JUJ	SASJ	JUJ	JUJUY / GOBERNADOR GUZMÁN	San Salvador de Jujuy	JUJUY	AD	PUBLICO	C	OK	920	-24.3925	-65.0978
LAE			PUNTA ROJA / ESTANCIA LA ELBA	Camarones	CHUBUT	AD	PRIVADO	NC	OK	14	-44.5728	-65.3706
LAM			GENERAL LA MADRID	General La Madrid	BUENOS AIRES	AD	PUBLICO	NC	OK	171	-37.2261	-61.2789
LAN			LANTERI	Lanteri	SANTA FÉ	AD	PRIVADO	NC	OK	56	-28.8575	-59.6728
LAR	SANL	IRJ	LA RIOJA / CAPITÁN VICENTE ALMANDOS ALMONACID	La Rioja	LA RIOJA	AD	PUBLICO	C	OK	438	-29.3806	-66.7958
LAU	SAET		TRENQUE LAUQUEN	Trenque Lauquen	BUENOS AIRES	AD	PUBLICO	NC	OK	99	-36.0158	-62.6939
LAZ			LA PAZ / AEROCLUB	La Paz	ENTRE RÍOS	AD	PRIVADO	NC	DESPLAZADO	61	-30.7437	-59.5689
LBI			LOBERÍA	Lobería	BUENOS AIRES	AD	PRIVADO	NC	OK	81	-38.1895	-58.7872
LCA			LOS CARDOS / GRACAGRO		SANTA FÉ	AD	PRIVADO	NC			-32.2715	-61.662
LCC			LA CARLOTA / CASAJUS	La Carlota	CÓRDOBA	AD	PRIVADO	NC	OK	143	-33.3882	-63.3055
LCP			LONCOPUÉ	Loncopué	NEUQUÉN	AD	PUBLICO	NC	OK	1106	-38.0818	-70.6441
LCT			LA CARLOTA / AEROCLUB	La Carlota	CÓRDOBA	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	154	-33.4576	-63.3137
LDA			LEZAMA / DON ALBERTO	Manuel J. Cobo	BUENOS AIRES	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	8	-35.8697	-57.8767
LDG			LAGUNA DE GÓMEZ	Junín	BUENOS AIRES	AD	PUBLICO	NC	OK	80	-34.6547	-61.0091
LDR	SAOD	VDR	VILLA DOLORES	Cordoba	CÓRDOBA	AD	PUBLICO	NC	OK	563	-31.9475	-65.1475
LEN			BELÉN DE ESCOBAR	Belén de Escobar	BUENOS AIRES	AD	PRIVADO	NC	OK	4	-34.2986	-58.7989
LGM	SAVM		SARMIENTO / LAGO MUSTERS	Sarmiento	CHUBUT	AD	PRIVADO	NC	OK	27	-45.5751	-69.0771
LHP			LAS HERAS / LOS PERALES	Las Heras	SANTA CRUZ	AD	PRIVADO	NC	OK	426	-46.1919	-69.2869
LIB	SARL	AOL	PASO DE LOS LIBRES	Paso de los Libres	CORRIENTES	AD	PUBLICO	C	OK	70	-29.6881	-57.1522
LIN			LINCOLN	Lincoln	BUENOS AIRES	AD	PUBLICO	NC	OK	85	-34.8908	-61.5314
LIO	SAZX		NUEVE DE JULIO	9 de Julio	BUENOS AIRES	AD	PUBLICO	NC	OK	75	-35.3994	-60.9333
LJH			LUJÁN / LAS HOJAS		BUENOS AIRES	AD		NC			-34.7091	-59.2242
LJN			LUJÁN	Luján	BUENOS AIRES	AD	PRIVADO	NC	OK	25	-34.5506	-59.0792
LLA			LAS LAJITAS / AEROSOLUCIONES	Las Lajitas	SALTA	AD	PRIVADO	NC	OK	492	-24.7489	-64.235
LLC			LONGCHAMPS / LA CAÍDA	Longchamps	BUENOS AIRES	AD	PRIVADO	NC	OK	28	-34.8625	-58.3447
LLE			LIBERTAD / LA ESMERALDA	Libertad	CORRIENTES	AD	PRIVADO	NC	OK	81	-29.9951	-57.8383
LLJ			LAS LAJAS	Las Lajas	NEUQUÉN	AD	PUBLICO	NC	OK	850	-38.5383	-70.3367
LMD			JUAN N. FERNÁNDEZ / LA MADRUGADA	Juan N. Fernández	BUENOS AIRES	AD	PRIVADO	NC	OK	137	-38.0085	-59.35
LMF			LOS MOLINOS / ESTABLECIMIENTO LA FLORENCIA	Los Molinos	SANTA FÉ	AD	PRIVADO	NC	OK	75	-33.0791	-61.3163
LNH			LAGO NAHUEL HUAPI	San Carlos de Bariloche	RÍO NEGRO	AD	PUBLICO	NC	OK	780	-41.0973	-71.1768
LPB			COMANDANTE LUIS PIEDRABUENA	Comandante Luis Piedrabuena	SANTA CRUZ	AD	PRIVADO	NC	OK	24	-49.995	-68.9498
LPP			LAS PALMAS / PETRUK	Las Palmas	CHACO	AD	PRIVADO	NC	OK	54	-27.0878	-58.6694
LPR	SAEK		LAPRIDA	Laprida	BUENOS AIRES	AD	PUBLICO	NC	OK	210	-37.5208	-60.7783
LRE			LA RAMADA DE ABAJO / DON EMILIO	La Ramada	TUCUMÁN	AD	PRIVADO	NC		530	-26.7329	-64.8846
LRS			LAS ROSAS	Las Rosas	SANTA FÉ	AD	PUBLICO	NC	OK	102	-32.4931	-61.5817
LRT			LAS ROSAS / HORIZONTE APLICACIONES AÉREAS	Las Rosas	SANTA FÉ	AD	PRIVADO	NC	OK	98	-32.5203	-61.5508
LVA			LAS VARAS / MACIAS	Las Varas	CÓRDOBA	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	126	-31.8172	-62.6303
LVL			LAS VARILLAS	Las Varillas	CÓRDOBA	AD	PRIVADO	NC	OK	135	-31.8917	-62.7047
LYE	SAOL		LABOULAYE	Laboulaye	CÓRDOBA	AD	PUBLICO	NC	OK	137	-34.1354	-63.3624
LZA			LAGO LA ESPERANZA	Lago Puelo	CHUBUT	AD	PRIVADO	NC	DESPLAZADO	560	-42.2171	-71.8052
MAB			MAGGIOLO / SAMAVE	Maggiolo	SANTA FÉ	AD	PRIVADO	NC		109	-33.7864	-62.1279
MAC			MACACHÍN	Macachín	LA PAMPA	AD	PRIVADO	NC	OK	140	-37.1458	-63.6789
MAD			GENERAL MADARIAGA	General Juan Madariaga	BUENOS AIRES	AD	PUBLICO	NC	OK	7	-37.0386	-57.1364
MAI			MONTE MAÍZ	Monte Maiz	CÓRDOBA	AD	PUBLICO	NC	OK	113	-33.2111	-62.6311
MAO			VEINTICINCO DE MAYO	25 de Mayo	LA PAMPA	AD	PRIVADO	NC	OK	347	-37.8097	-67.6594
MAQ	SAVQ	MQD	MAQUINCHAO	Maquinchao	RÍO NEGRO	AD	PUBLICO	NC	OK	880	-41.2429	-68.7083
MAT	SADZ		MATANZA	La Matanza	BUENOS AIRES	AD	PUBLICO	NC	OK	3	-34.7283	-58.5006
MAY			25 DE MAYO	25 de Mayo	BUENOS AIRES	AD	PRIVADO	NC	OK	89	-35.4464	-60.0886
MBF			MONTE BUEY / PEDRO FERRARI	Monte Buey	CÓRDOBA	AD	PUBLICO	NC	OK	108	-32.9317	-62.4347
MBI	SAWB		VICECOMODORO MARAMBIO – (MBI / SAWB) - DRSU - PÚBLICO CONTROLADO	Isla Marambio. Mar de Weddell	TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR	AD	PUBLICO	C		209	-64.2391	-56.6309
MBL			MIRAMAR / BELLAMAR	Miramar	BUENOS AIRES	AD	PRIVADO	NC	OK	13	-38.3856	-58.1335
MCL			MINA CLAVERO	Mina Clavero	CÓRDOBA	AD	PUBLICO	NC	OK	970	-31.7303	-64.9878
MCO			LOS MENUCOS	Los Menucos	RÍO NEGRO	AD	PUBLICO	NC	OK	784	-40.816	-68.072
MCP			MONTE CASEROS / EL PILINCHO	Monte Caseros	CORRIENTES	AD	PRIVADO	NC	OK	71	-30.3872	-57.9683
MCS	SARM	MCS	MONTE CASEROS	Monte Caseros	CORRIENTES	AD	PUBLICO	NC	OK	52	-30.2703	-57.6394
MCT			MONTE CASEROS / TIMBOY	Monte Caseros	CORRIENTES	AD	PRIVADO	NC	OK	65	-30.2352	-57.8457
MDB			MAR DEL PLATA / BATÁN	Batán	BUENOS AIRES	AD	PUBLICO	NC	OK	62	-38.0117	-57.6775
MDP	SAZM	MDQ	MAR DEL PLATA / ASTOR PIAZZOLLA	Mar del Plata	BUENOS AIRES	AD	PUBLICO	C	OK	22	-37.9342	-57.5733
MEA			MAIPÚ / ESTABLECIMIENTO EL ARAZA	Estación Santo Domingo	BUENOS AIRES	AD	PRIVADO	NC	OK	93	-36.7758	-57.6428
MER	SADR		MERLO	Merlo	BUENOS AIRES	AD	PRIVADO	NC	OK	15	-34.6764	-58.7439
MEZ			CÓRDOBA / LA MEZQUITA	La Mezquita	CÓRDOBA	AD	PRIVADO	NC	OK	510	-31.401	-64.3003
MGI	SAAK		ISLA MARTÍN GARCÍA	Isla Martín Garcia	BUENOS AIRES	AD	PUBLICO	NC	OK	2	-34.1822	-58.2469
MIN			VILLA MINETTI	Villa Minetti	SANTA FÉ	AD	PRIVADO	NC	OK	75	-28.619	-61.6036
MJZ	SAOM		MARCOS JUÁREZ	Marcos Juarez	CÓRDOBA	AD	PUBLICO	NC	OK	110	-32.684	-62.1577
MLA			MALABRIGO	Malabrigo	SANTA FÉ	AD	PRIVADO	NC	OK	54	-29.3672	-59.9781
MLD			CORONEL MOLDES	Coronel Moldes	CÓRDOBA	AD	PUBLICO	NC	OK	357	-33.6174	-64.617
MLE			MONTE LEÑA / DON ESTEBAN		CÓRDOBA	AD	PRIVADO	NC			-32.5862	-62.6319
MLG	SAMM	LGS	MALARGÜE / COMODORO D. R. SALOMÓN	Malargüe	MENDOZA	AD	PUBLICO	C	OK	1424	-35.4953	-69.5731
MOI			CORRALITO / DON MOISÉS	Corralito	CÓRDOBA	AD	PRIVADO	NC	OK	489	-32.0356	-64.1911
MON			MONJE / FUMIGACIONES GONZÁLEZ	Monje	SANTA FÉ	AD	PRIVADO	NC	OK	30	-32.3589	-60.9797
MOR	SADM		MORÓN	Morón	BUENOS AIRES	AD	PUBLICO	C	OK	29	-34.6792	-58.6436
MPH			MAR DEL PLATA / PARQUE HERMOSO	Parque Hermoso	BUENOS AIRES	AD	PRIVADO	NC	OK	35	-38.0283	-57.6397
MPP			MAR DEL PLATA / CLUB DE PLANEADORES	Mar del Plata	BUENOS AIRES	AD	PUBLICO	NC	OK	45	-38.0153	-57.6536
MPU			MAIPÚ	Maipú	BUENOS AIRES	AD	PUBLICO	NC	OK	16	-36.8889	-57.8517
MRD			MERCEDES	Mercedes	BUENOS AIRES	AD	PUBLICO	NC	OK	42	-34.6389	-59.4553
MSA			25 DE MAYO / SERVICIO AGROAEREOS	25 de Mayo	BUENOS AIRES	AD	PRIVADO	NC	OK	50	-35.4493	-60.1609
MSP			MARCOS PAZ / DI NARDO	Marcos Paz	BUENOS AIRES	AD	PRIVADO	NC	OK	28	-34.7976	-58.8969
MSR			MERCEDES / EA. SANTA ROMANA	Villa Reynolds	SAN LUIS	AD	PRIVADO	NC	OK	472	-33.7468	-65.2455
MTN			METÁN	Metán	SALTA	AD	PRIVADO	NC	OK	843	-25.5142	-64.9656
MTR			MORTEROS	Morteros	CÓRDOBA	AD	PUBLICO	NC	OK	94	-30.6759	-62.0259
MUQ			QUEMÚ QUEMÚ	Quemú Quemú	LA PAMPA	AD	PUBLICO	NC	OK	0	-36.0575	-63.6314
MUS			CHASCOMÚS	Chascomús	BUENOS AIRES	AD	PUBLICO	NC	OK	10	-35.5422	-58.0519
NAN			HERNANDO / AEROCLUB	Hernando	CÓRDOBA	AD	PRIVADO	NC	OK	282	-32.3403	-63.6858
NDL			TANDIL / AEROCLUB	Tandil	BUENOS AIRES	AD	PUBLICO	NC	OK	165	-37.2631	-59.0936
NDR			NORBERTO DE LA RIESTRA	Norberto de la Riestra	BUENOS AIRES	AD	PRIVADO	NC		38	-35.3276	-59.7911
NEC	SAZO	NEC	NECOCHEA	Necochea	BUENOS AIRES	AD	PUBLICO	NC	OK	22	-38.4895	-58.8163
NEI			NECOCHEA / IRIBERRI	Necochea	BUENOS AIRES	AD	PRIVADO	NC	OK	33	-38.4788	-58.8045
NEU	SAZN	NQN	NEUQUÉN / PRESIDENTE PERÓN	Neuquén	NEUQUÉN	AD	PUBLICO	C	OK	273	-38.9489	-68.1558
NIN	SAAJ	JNI	JUNÍN	Junín	BUENOS AIRES	AD	PUBLICO	NC	OK	80	-34.5459	-60.9305
NJB			NOGOYÁ / JUAN CARLOS BAGUR	Nogoyá	ENTRE RÍOS	AD	PRIVADO	NC	OK	58	-32.4186	-59.8158
NOG			NOGOYÁ	Nogoyá	ENTRE RÍOS	AD	PRIVADO	NC	OK	43	-32.3994	-59.7506
NOT			NOGOYÁ / TOGNOLI	Nogoyá	ENTRE RÍOS	AD	PRIVADO	NC	SIN IDENTIFICACION VISUAL	60	-32.4474	-59.8661
NPA			NECOCHEA / PULVERIZACIONES AEROSUR	Necochea	BUENOS AIRES	AD	PRIVADO	NC	OK	15	-38.5753	-58.795
NVR			NAVARRO	Navarro	BUENOS AIRES	AD	PUBLICO	NC	OK	30	-35.0236	-59.2858
OBE	SATO		OBERÁ	Oberá	MISIONES	AD	PRIVADO	NC	OK	343	-27.5181	-55.1242
OCA			MONTES DE OCA	Montes de Oca	SANTA FÉ	AD	PRIVADO	NC	OK	19	-32.5842	-61.8417
OEL			CHOELE CHOEL	Choele Choel	RÍO NEGRO	AD	PUBLICO	NC	OK	196	-39.2864	-65.61
OGB			CORONEL BOGADO / AEROFUMIGACIONES DON ALEJANDRO	Coronel Bogado	SANTA FÉ	AD	PRIVADO	NC	OK	52	-33.3061	-60.6561
OLA	SAZF	OVR	OLAVARRÍA	Olavarría	BUENOS AIRES	AD	PUBLICO	NC	OK	168	-36.8889	-60.2278
OLV			OLIVA	Oliva	CÓRDOBA	AD	PUBLICO	NC	OK	268	-32.0603	-63.548
ORA	SASO	ORA	ORÁN	San Ramón de la Nueva Orán	SALTA	AD	PUBLICO	NC	OK	357	-23.1522	-64.3288
OSA	SAZR	RSA	SANTA ROSA	Santa Rosa	LA PAMPA	AD	PUBLICO	C	OK	192	-36.5883	-64.2758
OVJ			LAS OVEJAS	Las Ovejas	NEUQUÉN	AD	PUBLICO	NC	CERRADO	1200	-36.9992	-70.7422
PAL	SADL	EPA	EL PALOMAR	El Palomar	BUENOS AIRES	AD	PUBLICO	C	OK	18	-34.61	-58.6125
PAN			PASCANAS / EL RECUERDO S.R.L.	Pascanas	CÓRDOBA	AD	PRIVADO	NC	OK	138	-33.1055	-63.193
PAR	SAAP	PRA	PARANÁ / AEROPUERTO GENERAL JUSTO JOSÉ DE URQUIZA	Paraná	ENTRE RÍOS	AD	PUBLICO	C	OK	74	-31.7947	-60.4803
PAS			PASTEUR / LAS LILAS	Pasteur	BUENOS AIRES	AD	PRIVADO	NC	OK	107	-35.1096	-62.2176
PAT			CARMEN DE PATAGONES	Carmen de Patagones	BUENOS AIRES	AD	PUBLICO	NC	OK	40	-40.7781	-62.9803
PBE			POBLET	Poblet	BUENOS AIRES	AD	PUBLICO	NC	OK	20	-35.0879	-57.9492
PBO			POSADAS / BONETTI	Parada Leis	MISIONES	AD	PRIVADO	NC	OK	141	-27.6068	-55.865
PCA			PIQUETE CABADO / SAS AEROAPLICACIONES	Piquete Cabado	SALTA	AD	PRIVADO	NC	OK	457	-24.8067	-64.1811
PDA			JUJUY / PUERTA DE AVALOS	San Salvador de Jujuy	JUJUY	AD	PUBLICO	NC	OK	1190	-24.3147	-65.2473
PDI	SAAI		PUNTA INDIO / BASE AERONAVAL PUNTA INDIO		BUENOS AIRES	AD	PUBLICO	NC			-35.3453	-57.2756
PDP			PRESIDENCIA ROCA / ESTANCIA DON PANOS	Presidencia Roca	CHACO	AD	PRIVADO	NC	OK	80	-26.2959	-59.5354
PED			SAN PEDRO	San Pedro	BUENOS AIRES	AD	PUBLICO	NC	OK	27	-33.7033	-59.7253
PEH	SAZP	PEH	PEHUAJÓ / COM. PEDRO ZANNI	Pehuajó	BUENOS AIRES	AD	PUBLICO	NC	OK	85	-35.8445	-61.8575
PEL			LA PELADA	La Pelada	SANTA FÉ	AD	PRIVADO	NC	OK	44	-30.9609	-60.887
PEN			PERGAMINO / LA NORIA	Pergamino	BUENOS AIRES	AD	PRIVADO	NC	OK	74	-33.8569	-60.7004
PEP			RICARDONE / PETTILEP II	Ricardone	SANTA FÉ	AD	PRIVADO	NC	OK	55	-32.8039	-60.7989
PER	SAAN		PERGAMINO	Pergamino	BUENOS AIRES	AD	PUBLICO	NC	OK	72	-33.9203	-60.6481
PIG	SAZE		PIGÜÉ	Pigüé	BUENOS AIRES	AD	PUBLICO	NC	OK	312	-37.6061	-62.3819
PJO			PEHUAJÓ / LA MARIELA	Pehuajó	BUENOS AIRES	AD	PRIVADO	NC	OK	86	-35.7906	-61.9419
PLC			PIÑERO / EA. LA CAROLINA	Piñero	SANTA FÉ	AD	PRIVADO	NC	OK	30	-33.0756	-60.715
PLG			PELLEGRINI	Pellegrini	BUENOS AIRES	AD	PUBLICO	NC	OK	113	-36.2787	-63.1469
PLL			PUJATO / LA LUCÍA	Pujato	SANTA FÉ	AD	PRIVADO	NC	OK	73	-33.0093	-61.0629
PLS			PIRANÉ / ESTANCIA LA SALVACIÓN	Pirané	FORMOSA	AD	PRIVADO	NC	OK	98	-25.281	-58.9378
PLT			PUNTA ALTA	Punta Alta	BUENOS AIRES	AD	PUBLICO	NC	OK	3	-38.8342	-62.0872
PNA			PARANÁ / CLUB DE PLANEADORES	Paraná	ENTRE RÍOS	AD	PRIVADO	NC	OK	46	-31.7308	-60.22
PNR			PINAMAR	Pinamar	BUENOS AIRES	AD	PUBLICO	NC	OK	9	-37.0964	-56.9742
PNT			GENERAL PINTO	General Pinto	BUENOS AIRES	AD	PUBLICO	NC	OK	97	-34.7859	-61.9141
POS	SARP	PSS	POSADAS / LIBERTADOR GRAL. D. J. DE SAN MARTÍN	Posadas	MISIONES	AD	PUBLICO	C	OK	131	-27.3857	-55.9705
PRA			PRESIDENCIA ROCA / EA. LA LEONOR	Presidencia Roca	CHACO	AD	PRIVADO	NC	OK	87	-26.1377	-59.6638
PRC			HUNTER / FUMIGACIONES FREDY	Hunter	BUENOS AIRES	AD	PRIVADO	NC	OK	53	-34.2361	-60.5819
PRI	SABP		CORONEL PRINGLES	Coronel Pringles	BUENOS AIRES	AD	PUBLICO	NC	OK	247	-38.0067	-61.3319
PSA			PIGÜÉ / SERVICIOS AERONÁUTICOS – (PSA) - DRCE - PÚBLICO NO CONTROLADO	Pigüé	BUENOS AIRES	AD	PRIVADO	NC		247	-37.523	-62.4523
PSP	SARS	PRQ	PRESIDENCIA ROQUE SÁENZ PEÑA / PRIMER TENIENTE JORGE EDUARDO CASCO	Presidencia Roque Saenz Peña	CHACO	AD	PUBLICO	NC	OK	94	-26.7556	-60.4933
PST			PUERTO SAN MARTÍN / TERMINAL 6	Puerto General San Martín	SANTA FÉ	AD	PRIVADO	NC	OK	0	-32.6416	-60.7534
PSV			PRESIDENCIA ROQUE SÁENZ PEÑA / ROVERE	Presidencia Roque Saenz Peña	CHACO	AD	PRIVADO	NC	OK	0	-26.7831	-60.4874
PTA	SADP	LPG	LA PLATA	La Plata	BUENOS AIRES	AD	PUBLICO	NC	OK	22	-34.9692	-57.8931
PTL			ENSENADA	La Plata	BUENOS AIRES	AD	PUBLICO	NC	OK	6	-34.8744	-57.9614
PTM	SAWP	PMQ	PERITO MORENO - JALIL HAMER (PTM / SAWP) - DRSU - PÚBLICO NO CONTROLADO	Perito Moreno	SANTA CRUZ	AD	PUBLICO	NC	OK	430	-46.5384	-70.9788
PUA			PUÁN	Puan	BUENOS AIRES	AD	PUBLICO	NC	OK	240	-37.5394	-62.7344
