LFRF	Granville Airport	Bréville-sur-Mer, Manche	FR	M	GFR	45	48.8831	-1.5642
LFRG	Deauville Normandie airport	Deauville	FR	M	DOL	479	49.3652	0.1545
LFRH	Lorient South Brittany (Bretagne Sud) Airport	Lorient/Lann/Bihoué	FR	M	LRT	160	47.7606	-3.44
LFRI	La Roche-sur-Yon Les Ajoncs Airport	La Roche-sur-Yon	FR	M	EDM	299	46.7019	-1.3786
LFRJ	Landivisiau Air Base	Landivisiau	FR	M	LDV	348	48.5303	-4.1516
LFRK	Caen Carpiquet airport	Caen	FR	M	CFR	256	49.1768	-0.4549
LFRL	Lanvéoc-Poulmic Air Base	Lanvéoc/Poulmic	FR	M		287	48.2817	-4.445
LFRM	Le Mans-Arnage Airport	Le Mans, Sarthe	FR	M	LME	194	47.9486	0.2017
LFRN	Rennes-Saint-Jacques Airport	Saint-Jacques-de-la-Lande, Ille-et-Vilaine	FR	M	RNS	124	48.0695	-1.7348
LFRO	Lannion Airport	Lannion	FR	M	LAI	290	48.7544	-3.4717
LFRP	Ploërmel Loyat Airfield	Rennes	FR	S		236	48.0028	-2.3772
LFRQ	Quimper-Cornouaille Airport	Quimper/Pluguffan	FR	M	UIP	297	47.973	-4.1697
LFRS	Nantes Atlantique Airport	Nantes	FR	M	NTE	90	47.1532	-1.6107
LFRT	Saint-Brieuc-Armor Airport	Trémuson, Côtes-d'Armor	FR	M	SBK	453	48.5386	-2.8535
LFRU	Morlaix-Ploujean Airport	Morlaix/Ploujean	FR	M	MXN	272	48.6032	-3.8158
LFRV	Vannes-Meucon Airport	Vannes/Meucon	FR	M	VNE	446	47.7233	-2.7186
LFRW	Avranches Le Val-Saint-Père Airfield	Le Val-Saint-Père, Manche	FR	S		26	48.6623	-1.4037
LFRZ	Saint-Nazaire-Montoir Airport	Saint-Nazaire/Montoir	FR	M	SNR	13	47.3114	-2.1526
LFSA	Besançon-Thise Airfield	Thise	FR	S		807	47.2731	6.0829
LFSB	EuroAirport Basel–Mulhouse–Freiburg	Bâle / Mulhouse	FR	L	BSL	885	47.6007	7.5211
LFSD	Dijon Longvic airport	Dijon	FR	M	DIJ	726	47.2689	5.09
LFSE	Épinal Dogneville Airfield	Dogneville	FR	S		1040	48.2119	6.4492
LFSG	Épinal Mirecourt Airport	Épinal	FR	M	EPL	1084	48.325	6.07
LFSH	Haguenau Airfield	Haguenau	FR	S		491	48.7948	7.8161
LFSI	Saint-Dizier – Robinson Air Base	Saint-Dizier	FR	M		458	48.636	4.8994
LFSJ	Sédan Douzy Airfield	Douzy	FR	S		512	49.6597	5.0378
LFSK	Vitry-le-François Vauclerc Airfield	Vauclerc	FR	S		410	48.7024	4.6831
LFSL	Brive Souillac airport	Brive	FR	M	BVE	1016	45.0397	1.4856
LFSM	Montbéliard-Courcelles Airfield	Courcelles-lès-Montbéliard	FR	M		1041	47.487	6.7905
LFSN	Nancy-Essey Airport	Tomblaine, Meurthe-et-Moselle	FR	M	ENC	751	48.6921	6.2305
LFSO	Nancy-Ochey (BA 133) Air Base	Thuilley-aux-Groseilles	FR	M		1106	48.5831	5.955
LFSP	Pontarlier Airfield	Pontarlier, Doubs	FR	S		2683	46.904	6.3268
LFSS	Saint Sulpice des Landes		FR	S		312	47.7917	-1.6436
LFST	Strasbourg Airport	Strasbourg	FR	L	SXB	505	48.5383	7.6282
LFSU	Langres-Rolampont Airfield	Rolampont, Haute-Marne	FR	S		1378	47.9648	5.2937
LFSV	Pont-Saint-Vincent Airfield	Pont-Saint-Vincent, Meurthe-et-Moselle	FR	S		1339	48.6001	6.0565
LFSW	Épernay Plivot Airfield	Plivot, Marne	FR	S		289	49.0045	4.0853
LFSX	Luxeuil-Saint-Sauveur (BA 116) Air Base	Saint-Sauveur	FR	M		913	47.7877	6.3534
LFSY	Cessey-Baigneux-les-Juffs Airfield	Baigneux-les-Juffs, Côte-d'Or	FR	S		1316	47.6094	4.6182
LFTF	Cuers-Pierrefeu Airfield	Pierrefeu-du-Var, Var	FR	S		266	43.2476	6.1267
LFTH	Toulon-Hyères Airport	Hyères, Var	FR	M	TLN	7	43.0973	6.146
LFTM	Serres - La Bâtie-Montsaléon Airfield		FR	S		2345	44.4583	5.7283
LFTN	La Grand'combe Airfield		FR	S		1647	44.2444	4.0122
LFTP	Puimoisson Airfield	Puimoisson, Alpes de Haute-Provence	FR	S		2523	43.8689	6.1628
LFTQ	Châteaubriant Pouancé Airfield		FR	S		322	47.7396	-1.1895
LFTW	Nîmes-Arles-Camargue Airport	Nîmes/Garons	FR	M	FNI	309	43.7574	4.4164
LFTZ	La Môle Airport	Saint-Tropez	FR	S	LTT	59	43.2054	6.482
LFVM	Miquelon Airport	Miquelon	PM	S	MQC	10	47.0955	-56.3803
LFVP	Saint-Pierre Pointe-Blanche Airport	Saint-Pierre	PM	M	FSP	27	46.7627	-56.175
LFXA	Ambérieu Air Base (BA 278)	Ambérieu	FR	M		823	45.9873	5.3284
LFXB	Saintes Thénac Airfield		FR	S		118	45.7019	-0.6361
LFXQ	Coëtquidan Air Base	Guer	FR	S		499	47.9431	-2.1859
LFXU	Les Mureaux Airfield	Les Mureaux, Yvelines	FR	S		89	48.9983	1.9428
LFYG	Cambrai Niergnies Airfield	Niergnies, Nord	FR	S		312	50.1405	3.2632
LFYR	Romorantin Pruniers Airbase	Gièvres, Loir-et-Cher	FR	S		289	47.3175	1.691
LFYS	Ste Léocadie Airfield		FR	S		4331	42.4472	2.0108
LFYV	Yvetot Lucien Camu Airfield	Baons-le-Comte	FR	S		463	49.6383	0.7285
LGAD	Andravida Air Base	Andravida	GR	M	PYR	55	37.9207	21.2926
LGAL	Alexandroupoli Democritus Airport	Alexandroupolis	GR	M	AXD	24	40.8559	25.9563
LGAV	Athens Eleftherios Venizelos International Airport	Spata-Artemida	GR	L	ATH	308	37.9364	23.9445
LGAX	Alexandria (Gidas) Airfield	Lianovergi	GR	S		27	40.6511	22.4887
LGBL	Nea Anchialos National Airport	Nea Anchialos	GR	M	VOL	83	39.2196	22.7943
LGEL	Elefsis Air Base	Elefsina	GR	M		143	38.0638	23.556
LGEP	Epitalion Airfield	Pyrgos	GR	S		3	37.6133	21.4964
LGHI	Chios Island National Airport	Chios Island	GR	M	JKH	15	38.3432	26.1406
LGIK	Ikaria Airport	Ikaria Island	GR	S	JIK	79	37.6827	26.3471
LGIO	Ioannina King Pyrrhus National Airport	Ioannina	GR	M	IOA	1558	39.6964	20.8225
LGIR	Heraklion International Nikos Kazantzakis Airport	Heraklion	GR	L	HER	115	35.3397	25.1803
LGKA	Kastoria National Airport Aristotle	Argos Orestiko	GR	S	KSO	2167	40.4463	21.2822
LGKC	Kithira Airport	Kithira Island	GR	S	KIT	1045	36.274	23.0167
LGKF	Kefallinia Airport	Kefallinia Island	GR	M	EFL	59	38.1201	20.5005
LGKJ	Kastelorizo Airport	Kastelorizo Island	GR	S	KZS	489	36.1417	29.5764
LGKL	Kalamata Airport	Kalamata	GR	M	KLX	26	37.0683	22.0255
LGKM	Kavala Amygdaleon Lydia Airfield	Amygdaleonas	GR	S		199	40.9728	24.3414
LGKO	Kos International Airport "Ippokratis"	Kos Island	GR	L	KGS	412	36.7945	27.0911
LGKP	Karpathos Airport	Karpathos Island	GR	M	AOK	66	35.4214	27.146
LGKR	Corfu Ioannis Kapodistrias International Airport	Kerkyra (Corfu)	GR	L	CFU	6	39.6014	19.9122
LGKS	Kasos Airport	Kasos Island	GR	S	KSJ	35	35.4214	26.91
LGKV	Kavala Alexander the Great International Airport	Kavala	GR	L	KVA	18	40.9133	24.6192
LGKY	Kalymnos Airport	Kalymnos Island	GR	S	JKL	771	36.9633	26.9406
LGKZ	Kozani National Airport Filippos	Kozani	GR	M	KZI	2059	40.2861	21.8408
LGLE	Leros Airport	Leros Island	GR	S	LRS	39	37.1849	26.8003
LGLM	Limnos Airport	Limnos Island	GR	S	LXS	14	39.9171	25.2363
LGLR	Larissa Air Base	Larissa	GR	S	LRA	241	39.6503	22.4655
LGMG	Megara Air Base	Megara	GR	S		12	37.9811	23.3654
LGMK	Mykonos Island National Airport	Mykonos	GR	M	JMK	405	37.4351	25.3481
LGML	Milos Airport	Milos Island	GR	S	MLO	10	36.6969	24.4769
LGMT	Mytilene International Airport	Mytilene	GR	M	MJT	60	39.0574	26.5986
LGNX	Naxos Island National Airport	Naxos	GR	S	JNX	10	37.0811	25.3681
LGPA	Paros National Airport	Paros	GR	S	PAS	131	37.0205	25.1132
LGPL	Astypalaia Airport	Astypalaia Island	GR	S	JTY	165	36.5799	26.3758
LGPZ	Aktion National Airport	Preveza	GR	M	PVK	11	38.9255	20.7653
LGRD	Maritsa Air Base	Rhodes Island	GR	S		204	36.3831	28.1089
LGRP	Rhodes International Airport "Diagoras"	Rhodes	GR	L	RHO	17	36.4054	28.0862
LGRS	Logan Reserve Airport		AU	S			-27.706	153.11
LGRX	Patras Araxos Agamemnon Airport	Patras	GR	M	GPA	46	38.1511	21.4256
LGSA	Chania International Airport	Souda	GR	L	CHQ	490	35.5312	24.1507
LGSD	Sedes Air Base	Sedes	GR	S		85	40.5331	23.0253
LGSK	Skiathos Island National Airport	Skiathos	GR	M	JSI	54	39.1771	23.5037
LGSM	Samos Airport	Samos Island	GR	M	SMI	19	37.69	26.9117
LGSO	Syros Airport	Syros Island	GR	S	JSY	236	37.4228	24.9509
LGSP	Sparti Airfield	Sparti	GR	S	SPJ	500	36.9738	22.5257
LGSR	Santorini International Airport	Santorini Island	GR	L	JTR	127	36.4	25.4786
LGST	Sitia Airport	Crete Island	GR	M	JSH	376	35.2161	26.1013
LGSY	Skiros Airport	Skiros Island	GR	S	SKU	44	38.9676	24.4872
LGTG	Tanagra Air Base	Tanagra	GR	M		495	38.3398	23.565
LGTP	Tripolis Air Base	Trípoli	GR	S		2113	37.5306	22.4036
LGTS	Thessaloniki Macedonia International Airport	Thessaloniki	GR	L	SKG	22	40.5193	22.97
LGTT	Tatoi Airport	Tatoi	GR	S		785	38.1089	23.7838
LGZA	Zakynthos International Airport Dionysios Solomos	Zakynthos	GR	M	ZTH	12	37.7509	20.8843
LHBC	Békéscsaba Airfield	Békéscsaba	HU	S		286	46.6771	21.1612
LHBF	Bükfördö Airfield	Bö	HU	S		545	47.3848	16.8026
LHBI	Biharkeresztes Airfield	Biharkeresztes	HU	S		302	47.1374	21.6754
LHBO	Bácsbokod Airfield	Bácsbokod	HU	S		512	46.1534	19.1491
LHBP	Budapest Liszt Ferenc International Airport	Budapest	HU	L	BUD	495	47.4302	19.2624
LHBS	Budaörs Airfield	Budaörs	HU	S		413	47.4511	18.9806
LHCL	Cegléd Airfield	Cegléd	HU	S		315	47.1626	19.8774
LHDC	Debrecen International Airport	Debrecen	HU	L	DEB	359	47.4895	21.6163
LHDK	Dunakeszi Airfield	Dunakeszi	HU	S		397	47.6139	19.1433
LHDV	Dunaújváros Airfield	Dunaújváros	HU	S		394	46.8958	18.9139
LHEM	Esztergom Ernő Rubik Airfield	Esztergom	HU	S		342	47.7568	18.7305
LHER	Eger Apolló Airfield	Eger	HU	S		790	47.9052	20.4055
LHFC	Bodmér-Felcsút Airfield	Bodmér	HU	S		492	47.4446	18.5571
LHFH	Farkashegy Airfield	Farkashegy	HU	S		690	47.4862	18.9153
LHFM	Fertőszentmiklós Airfield	Fertőszentmiklós	HU	S		440	47.5828	16.8454
LHFP	Piuszpuszta Airfield	Fertőrákos	HU	S		486	47.7444	16.6142
LHGD	Gödöllő Airfield	Gödöllő	HU	S		715	47.5717	19.3368
LHGR	Gyúró Airfield	Gyúró	HU	S		640	47.3913	18.757
LHGY	Gyöngyös Pipishegy Airfield	Gyöngyös	HU	S		1150	47.8143	19.9768
LHHH	Hármashatárhegy Glider Field	Budapest	HU	S		960	47.5515	18.9764
LHHO	Hajdúszoboszló Airfield	Hajdúszoboszló	HU	S		335	47.4597	21.3909
LHJK	Jakabszállás Airfield	Jakabszállás	HU	S		348	46.7479	19.6048
LHKD	Kecskéd Airfield	Kecskéd	HU	S		570	47.5171	18.325
LHKE	Kecskemét Air Base	Kecskemét	HU	M		376	46.9175	19.7492
LHKH	Kiskunfélegyháza Airfield	Kiskunfélegyháza	HU	S		289	46.7331	19.8933
LHKI	Kiskőrös-Akasztó Airfield	Akasztó	HU	S		305	46.6568	19.243
LHKK	Kiskunlacháza Airfield	Kiskunlacháza	HU	S		322	47.1745	19.0775
LHKT	Kadarkút Airfield	Kadarkút	HU	S			46.2474	17.6078
LHKV	Kaposvar Kaposújlak Airfield	Kaposújlak	HU	S		499	46.3864	17.7335
LHLI	Lipót Szigetköz Airfield	Lipót	HU	S		377	47.8575	17.4483
LHMR	Maklár Airfield	Maklár	HU	S		424	47.8119	20.4223
LHNK	Nagykanizsa Airfield	Nagykanizsa	HU	S		466	46.4283	16.9576
LHNS	Nagyszénás	Nagyszénás	HU	S			46.6981	20.6686
LHNY	Nyíregyháza Airfield	Nyíregyháza	HU	S		338	47.9839	21.6923
LHOY	Őcsény Airfield	Őcsény	HU	S		295	46.3061	18.7674
LHPA	Pápa Air Base	Pápa	HU	S		466	47.3636	17.5008
LHPP	Pécs-Pogány International Airport	Pécs	HU	L	PEV	651	45.9889	18.242
LHPR	Győr-Pér Airport	Győr	HU	M		424	47.6284	17.8047
LHSA	Szentkirályszabadja Airfield	Szentkirályszabadja	HU	S		919	47.0779	17.9684
LHSB	Szabadszállás-Balázspuszta Airfield	Szabadszállás	HU	S		325	46.9003	19.3664
LHSI	Sitke Airfield	Sitke	HU	S			47.2346	17.0272
LHSK	Siófok-Kiliti Airfield	Siófok-Kiliti	HU	S		417	46.8569	18.0958
LHSM	Hévíz–Balaton Airport	Sármellék	HU	M	SOB	408	46.6864	17.1591
LHSN	Szolnok Air Base	Szolnok	HU	M		322	47.1229	20.2355
LHSS	Szolnok-Szandai Airfield	Szolnok	HU	S		266	47.1429	20.1973
LHSU	Surjány Airfield	Törökszentmiklós	HU	S		282	47.2	20.4819
LHSY	Szombathely Airfield	Szombathely	HU	S		732	47.28	16.6264
LHSZ	Szentes Aerodrome	Szentes	HU	S		259	46.6125	20.2832
LHTA	Taszár Air Base	Taszár	HU	M		531	46.3931	17.9175
LHTL	Tököl Airport	Tököl	HU	M		318	47.3453	18.9808
LHTM	Tápiószentmárton Airfield	Tápiószentmárton	HU	S		331	47.3139	19.7739
LHUD	Szeged Airport	Szeged	HU	S		249	46.2451	20.0922
LHUH	Úrhida	Úrhida	HU	S		633	47.1282	18.313
LHVE	Veresegyház Airfield	Veresegyház	HU	S			47.6381	19.255
LHZA	Zalaegerszeg Andráshida Airfield	Zalaegerszeg	HU	S		617	46.8847	16.7889
LHZK	Zalakaros Airfield	Zalakaros	HU	S		370	46.5539	17.1512
LIAA	Aviosuperficie "Alvaro Leonardi"	Terni	IT	S		374	42.5733	12.5844
LIAF	Foligno Airfield	Foligno (PG)	IT	S		730	42.9328	12.7124
LIAL	Sant'Illuminato Airfield	Città di Castello (PG)	IT	S		984	43.3549	12.2181
LIAP	L'Aquila–Preturo Airport	L'Aquila	IT	S		2211	42.3799	13.3092
LIAQ	Aquino Airfield	Aquino	IT	S		361	41.492	13.7193
LIAR	Furbara Air Base	Fubara	IT	S		21	41.9941	12.0135
LIAT	Valdera Airfield	Capannoli (PI)	IT	S		39	43.5922	10.6963
LIAU	Capua Airport	Capua	IT	S		64	41.116	14.178
LIBA	Amendola Air Base	San Giovanni Rotondo (FG)	IT	M		183	41.5384	15.7172
LIBC	Crotone Sant'Anna Pythagoras Airport	Isola di Capo Rizzuto (KR)	IT	M	CRV	522	38.9972	17.0802
LIBD	Bari Karol Wojtyła International Airport	Bari	IT	L	BRI	193	41.1389	16.7606
LIBF	Foggia Gino Lisa Airport	Foggia (FG)	IT	M	FOG	265	41.4336	15.5346
LIBG	Taranto-Grottaglie Marcello Arlotta Airport	Grottaglie	IT	M	TAR	215	40.5175	17.4032
LIBN	Lecce Galatina Air Base / Galatina Fortunato Cesari Airport	Galatina (LE)	IT	M	LCC	156	40.2392	18.1333
LIBP	Abruzzo Airport	Pescara	IT	L	PSR	48	42.4311	14.183
LIBR	Brindisi Airport	Brindisi	IT	L	BDS	47	40.6576	17.947
LIBV	Gioia del Colle Antonio Ramirez Air Base	Gioia del Colle (BA)	IT	M		1187	40.7678	16.9333
LICA	Lamezia Terme Sant'Eufemia International Airport	Lamezia Terme (CZ)	IT	L	SUF	39	38.9062	16.246
LICB	Comiso Airport	Comiso	IT	M	CIY	756	36.9958	14.6089
LICC	Catania-Fontanarossa Airport	Catania	IT	L	CTA	39	37.4668	15.0664
LICD	Lampedusa Airport	Lampedusa	IT	M	LMP	70	35.4979	12.6181
LICG	Pantelleria Airport	Pantelleria (TP)	IT	M	PNL	628	36.8165	11.9689
LICJ	Falcone–Borsellino Airport	Palermo	IT	L	PMO	65	38.176	13.091
LICP	Palermo-Boccadifalco Airport	Palermo	IT	M		345	38.1159	13.3134
LICR	Reggio Calabria Airport	Reggio Calabria	IT	M	REG	96	38.0712	15.6516
LICT	Vincenzo Florio Airport Trapani-Birgi	Trapani (TP)	IT	M	TPS	25	37.9114	12.488
LICZ	Sigonella Navy Air Base	Sigonella (CT)	IT	M		79	37.4017	14.9224
LIDA	Asiago Romeo Sartori Airfield	Asiago (VI)	IT	S		3409	45.8862	11.5159
LIDB	Belluno Arturo dell'Oro Airport	Belluno (BL)	IT	S	BLX	1240	46.1665	12.2504
LIDC	Cà Negra Private Airstrip	Loreo (RO)	IT	S		1	45.0861	12.1615
LIDE	Reggio Emilia Airport	Reggio Emilia (RE)	IT	S		152	44.698	10.6649
LIDF	Fano Airfield	Fano (PU)	IT	S		54	43.824	13.0259
LIDG	Lugo Francesco Baracca Airfield	Lugo	IT	S		62	44.3975	11.8548
LIDH	Thiene Arturo Ferrarin Airfield	Thiene (VI)	IT	S		335	45.6778	11.4963
LIDL	Legnago Airfield	Vangadizza (VR)	IT	S		30	45.1301	11.2932
LIDP	Pavullo Airfield	Pavullo (MO)	IT	S		2244	44.3222	10.8317
LIDR	Ravenna Airport	Ravenna (RA)	IT	S	RAN	1	44.3643	12.225
LIDT	Trento-Mattarello Airport	Trento (TN)	IT	M		610	46.0233	11.125
LIDU	Carpi-Budrione Airfield	Carpi (MO)	IT	S		69	44.8332	10.8712
LIDV	Prati Vecchi d'Aguscello Airfield	Ferrara (FE)	IT	S		20	44.7909	11.6719
LIDW	Luciano Narder Airfield	Campo di Pietra (TV)	IT	S		7	45.6992	12.5431
LIEA	Alghero-Fertilia Airport	Alghero	IT	M	AHO	87	40.6321	8.2908
LIED	Decimomannu Air Base	Decimomannu	IT	M	DCI	100	39.3542	8.9725
LIEE	Cagliari Elmas Airport	Cagliari	IT	L	CAG	13	39.2515	9.0543
LIEO	Olbia Costa Smeralda Airport	Olbia (SS)	IT	L	OLB	37	40.899	9.5185
LIER	Oristano-Fenosu Airport	Oristano	IT	S	FNU	36	39.8953	8.6427
LIET	Tortolì Airport	Arbatax	IT	M		23	39.9188	9.683
LIGT	San Genesio Airfield	San Genesio	IT	S		4259	46.5728	11.3076
LIKD	Torraccia Airfield	Torraccia	SM	S		787	43.9489	12.5114
LILA	Alessandria Airfield	Alessandria (AL)	IT	S		299	44.9256	8.6267
LILB	Alzate Brianza Airfield	Verzago (CO)	IT	S		1260	45.7696	9.1623
LILC	Calcinate del Pesce Airfield	Varese (VA)	IT	S		797	45.8097	8.7681
LILE	Biella-Cerrione Airfield	Cerrione (BI)	IT	M		920	45.4953	8.1028
LILG	Vergiate Airfield	Vergiate (VA)	IT	S		863	45.7126	8.7007
LILH	Voghera-Rivanazzano Airfield	Voghera (PV)	IT	S		423	44.952	9.0165
LILI	Vercelli Airport	Vercelli (VC)	IT	S		417	45.3111	8.4175
LILM	Casale Monferrato Airfield	Casale Monferrato (AL)	IT	S		377	45.11	8.4569
LILN	Varese-Venegono Airport	Venegono Superiore (VA)	IT	M		1100	45.7422	8.8882
LILO	Caiolo Sondrio Airfield	Caiolo (SO)	IT	S		899	46.1544	9.7951
LILQ	Massa Cinquale Municipal Airfield	Massa (MS)	IT	S		13	43.986	10.1438
LILR	Cremona-Migliaro Airfield	Cremona (CR)	IT	S		161	45.1683	10.0019
LILV	Valbrembo Airfield	Valbrembo (BG)	IT	S		745	45.7199	9.594
LIMA	Torino-Aeritalia Airport	Torino (TO)	IT	M		943	45.0844	7.6031
LIMB	Milano-Bresso Airfield	Bresso (MI)	IT	S		484	45.5414	9.2022
LIMC	Milan Malpensa International Airport	Ferno (VA)	IT	L	MXP	768	45.6306	8.7281
LIME	Il Caravaggio International Airport	Orio al Serio (BG)	IT	L	BGY	782	45.6694	9.7089
LIMF	Turin Airport	Caselle Torinese (TO)	IT	L	TRN	989	45.2008	7.6496
LIMG	Riviera Villanova d'Albenga International Airport	Villanova d'Albenga (SV)	IT	M		148	44.0506	8.1274
LIMJ	Genoa Cristoforo Colombo Airport	Genova (GE)	IT	L	GOA	13	44.412	8.8407
LIML	Milano Linate Airport	Segrate (MI)	IT	L	LIN	353	45.4451	9.2767
LIMN	Cameri Air Base	Cameri (NO)	IT	M		586	45.5296	8.6692
LIMP	Parma Airport	Parma (PR)	IT	M	PMF	161	44.8264	10.2971
LIMR	Novi Ligure Eugenio Mossi Airfield	Novi Ligure (AL)	IT	M		607	44.78	8.7864
LIMS	Piacenza San Damiano Air Base	San Damiano (PC)	IT	M		456	44.9144	9.7223
LIMW	Aosta Corrado Gex Airport	Saint-Christophe (AO)	IT	M	AOT	1791	45.7386	7.3683
LIMZ	Cuneo International Airport	Levaldigi (CN)	IT	M	CUF	1267	44.5475	7.623
LINF	Fermano Airfield	Fermo (FM)	IT	S		49	43.2268	13.7433
LINL	Lecce-San Cataldo Lepore Airfield	Lecce (LE)	IT	S		59	40.3589	18.298
LIPA	Aviano Air Base	Aviano (PN)	IT	M	AVB	410	46.0319	12.5965
LIPB	Bolzano Airport	Bolzano (BZ)	IT	M	BZO	789	46.4592	11.3261
LIPC	Cervia Air Base	Cervia (RA)	IT	M		18	44.2242	12.3072
LIPD	Udine-Campoformido Airfield	Campoformido (UD)	IT	S		305	46.0308	13.1822
LIPE	Bologna Guglielmo Marconi Airport	Bologna	IT	L	BLQ	123	44.5354	11.2887
LIPF	Ferrara-San Luca Airfield	Ferrara (FE)	IT	S		20	44.8123	11.6139
LIPG	Gorizia Duca d'Aosta Airfield	Gorizia (GO)	IT	S		207	45.9069	13.5993
LIPH	Treviso Airport	Treviso (TV)	IT	L	TSF	59	45.6484	12.1944
LIPI	Udine-Rivolto Air Base	Codroipo (UD)	IT	M		179	45.9787	13.0493
LIPK	Forlì-Luigi Ridolfi International Airport	Forlì (FC)	IT	M	FRL	97	44.1948	12.0701
LIPL	Ghedi Air Base	Ghedi (BS)	IT	M		333	45.4326	10.2686
LIPM	Modena-Marzaglia Airfield	Marzaglia (MO)	IT	S		184	44.6314	10.8086
LIPN	Verona-Boscomantico Airfield	Verona	IT	S		286	45.472	10.9279
LIPO	Brescia Gabriele d'Annunzio Airport	Montichiari (BS)	IT	M	VBS	355	45.4289	10.3306
LIPQ	Trieste Airport	Ronchi dei Legionari/Trieste	IT	L	TRS	39	45.8279	13.4667
LIPR	Federico Fellini International Airport	Rimini (RN)	IT	L	RMI	40	44.02	12.6122
LIPS	Istrana Air Base	Istrana (TV)	IT	M		137	45.6844	12.0866
LIPU	Padova Gino Allegri Airfield	Padova (PD)	IT	M		44	45.3953	11.8471
LIPV	Venice-Lido Giovanni Nicelli Airfield	Venezia (VE)	IT	S		15	45.4288	12.3887
LIPX	Verona Villafranca Valerio Catullo Airport	Caselle (VR)	IT	L	VRN	239	45.395	10.8873
LIPY	Marche Airport	Falconara Marittima (AN)	IT	M	AOI	49	43.6163	13.3623
LIPZ	Venice Marco Polo Airport	Venezia (VE)	IT	L	VCE	7	45.5053	12.3519
LIQB	Arezzo Molin Blanco Airfield	Arezzo (AR)	IT	S		814	43.4552	11.8474
LIQG	Cecina Airfield	Cecina (LI)	IT	S			43.2856	10.5212
LIQL	Lucca-Tassignano Airport	Capannori (LU)	IT	S		39	43.8258	10.5779
LIQN	Rieti Airfield	Rieti (RI)	IT	S		1278	42.4272	12.8517
LIQS	Siena-Ampugnano Airport	Ampugnano (SI)	IT	M		634	43.2549	11.2551
LIQW	Sarzana-Luni Bartolomeo Arrigoni Airport	Sarzana (SP)	IT	M		45	44.0874	9.9879
LIRA	Ciampino–G. B. Pastine International Airport	Rome	IT	L	CIA	427	41.7988	12.5953
LIRE	Pratica di Mare Air Base	Pomezia (RM)	IT	M		41	41.6545	12.4452
LIRF	Rome–Fiumicino Leonardo da Vinci International Airport	Rome	IT	L	FCO	13	41.8045	12.252
LIRG	Guidonia Air Base	Guidonia (RM)	IT	M		289	41.9903	12.7408
LIRH	Frosinone Air Base	Frosinone	IT	S			41.6485	13.2946
LIRI	Salerno Costa d'Amalfi Airport	Salerno	IT	M	QSR	123	40.6204	14.9113
LIRJ	Marina di Campo Airport	Campo nell'Elba (LI)	IT	M	EBA	31	42.7609	10.2398
LIRL	Latina Air Base	Latina	IT	M		94	41.5424	12.909
LIRM	Grazzanise Air Base	Caserta	IT	M		29	41.0608	14.0819
LIRN	Naples International Airport	Napoli	IT	L	NAP	294	40.886	14.2908
LIRP	Pisa International Airport	Pisa (PI)	IT	L	PSA	6	43.6839	10.3927
LIRQ	Florence Airport, Peretola	Firenze (FI)	IT	L	FLR	142	43.8086	11.2028
LIRS	Grosseto Corrado Baccarini Air Base / Grosseto Airport	Grosseto (GR)	IT	M	GRS	17	42.7597	11.0719
LIRU	Rome Urbe Airport	Rome	IT	M		55	41.9521	12.5022
LIRV	Viterbo Airport	Viterbo	IT	M		992	42.4353	12.0614
LIRZ	Perugia San Francesco d'Assisi – Umbria International Airport	Perugia (PG)	IT	L	PEG	697	43.0959	12.5132
LIVD	Dobbiaco-Toblach Airstrip	Toblach (Dobbiaco) (BZ)	IT	S		4068	46.727	12.2307
LIVV	Moncucco-Vische Airfield	Cascina Moncucco (TO)	IT	S		781	45.3446	7.9191
LJAJ	Ajdovščina Airfield	Ajdovščina	SI	S		381	45.8892	13.8869
LJBL	Lesce Airfield	Lesce	SI	S		1654	46.3572	14.1739
LJBO	Bovec Airfield	Bovec	SI	S		1417	46.329	13.5502
LJCE	Cerklje ob Krki Air Base	Cerklje ob Krki	SI	M		510	45.9	15.5302
LJCL	Celje Airfield	Celje	SI	S		801	46.2456	15.2231
LJDI	Divača Airfield	Divača	SI	S		1420	45.6828	14.0032
LJLJ	Ljubljana Jože Pučnik Airport	Zgornji Brnik	SI	L	LJU	1273	46.2237	14.4576
LJMB	Maribor Edvard Rusjan Airport	Maribor	SI	M	MBX	876	46.4799	15.6861
LJMS	Murska Sobota Airfield	Murska Sobota	SI	S		600	46.6294	16.175
LJNM	Novo Mesto Airfield	Novo Mesto	SI	S		572	45.8017	15.1045
LJPO	Postojna Airfield	Postojna	SI	S			45.7522	14.1947
LJPT	Ptuj Airfield	Moškanjci	SI	S		689	46.4271	15.9861
LJPZ	Portorož Airport	Sečovlje	SI	M	POW	7	45.472	13.616
LJSG	Slovenj Gradec Airfield	Šmartno pri Slovenj Gradcu	SI	S		1645	46.472	15.117
LJSK	Slovenske Konjice Airfield	Loče	SI	S			46.3103	15.492
LJVE	Šoštanj Airfield	Topolšica	SI	S		1283	46.3975	15.0453
LKBA	Břeclav Airfield	Břeclav	CZ	S		531	48.7904	16.8925
LKBE	Benešov Airfield	Benešov	CZ	S		1319	49.7408	14.6447
LKBO	Bohuňovice Airfield	Bohuňovice	CZ	S		771	49.6706	17.295
LKBR	Broumov Airfield	Broumov	CZ	S		1342	50.5619	16.3428
LKBU	Bubovice Airfield	Bubovice	CZ	S		1401	49.9744	14.1781
